DATAFLOW,LIVESTOCK_AGR_AGR_003,AREA_AGR_AGR_003,YEAR_AGR_AGR_003,OBS_VALUE,OBS_STATUS
STATSNZ:AGR_AGR_003(1.0),6723,1,2012,31632,
STATSNZ:AGR_AGR_003(1.0),6724,17,2012,549368,
STATSNZ:AGR_AGR_003(1.0),6702,5,2012,1233867,
STATSNZ:AGR_AGR_003(1.0),6953,14,2012,,c
STATSNZ:AGR_AGR_003(1.0),7058,8,2013,18133,
STATSNZ:AGR_AGR_003(1.0),7059,20,2013,308066,
STATSNZ:AGR_AGR_003(1.0),7064,15,2013,67305,
STATSNZ:AGR_AGR_003(1.0),7067,13,2013,5256,
STATSNZ:AGR_AGR_003(1.0),6722,9,2013,,s
STATSNZ:AGR_AGR_003(1.0),6724,20,2013,4681623,
STATSNZ:AGR_AGR_003(1.0),6701,13,2013,10164,
STATSNZ:AGR_AGR_003(1.0),7699,3,2013,78947,
STATSNZ:AGR_AGR_003(1.0),7687,1,2013,1677,
STATSNZ:AGR_AGR_003(1.0),7688,10,2013,67868,
STATSNZ:AGR_AGR_003(1.0),7688,17,2013,44774,
STATSNZ:AGR_AGR_003(1.0),6954,7,2013,14596,
STATSNZ:AGR_AGR_003(1.0),7056,15,2014,114853,
STATSNZ:AGR_AGR_003(1.0),7058,5,2014,14699,
STATSNZ:AGR_AGR_003(1.0),7064,12,2014,116,
STATSNZ:AGR_AGR_003(1.0),7066,2,2014,15087,
STATSNZ:AGR_AGR_003(1.0),7068,9,2014,1866,
STATSNZ:AGR_AGR_003(1.0),7072,16,2014,8289,
STATSNZ:AGR_AGR_003(1.0),7072,20,2014,253174,
STATSNZ:AGR_AGR_003(1.0),7074,6,2014,70746,
STATSNZ:AGR_AGR_003(1.0),7188,19,2014,197245,
STATSNZ:AGR_AGR_003(1.0),6731,10,2014,14362495,
STATSNZ:AGR_AGR_003(1.0),6723,14,2014,6503,
STATSNZ:AGR_AGR_003(1.0),6738,3,2014,162620,
STATSNZ:AGR_AGR_003(1.0),6701,19,2014,516494,
STATSNZ:AGR_AGR_003(1.0),7699,10,2014,289954,
STATSNZ:AGR_AGR_003(1.0),7699,17,2014,223025,
STATSNZ:AGR_AGR_003(1.0),7686,7,2014,923,
STATSNZ:AGR_AGR_003(1.0),7688,14,2014,6101,
STATSNZ:AGR_AGR_003(1.0),6954,4,2014,3904,
STATSNZ:AGR_AGR_003(1.0),6951,11,2014,,c
STATSNZ:AGR_AGR_003(1.0),6955,1,2014,1687,
STATSNZ:AGR_AGR_003(1.0),7185,19,2015,28948,
STATSNZ:AGR_AGR_003(1.0),6720,14,2015,517,
STATSNZ:AGR_AGR_003(1.0),6724,11,2015,50395,
STATSNZ:AGR_AGR_003(1.0),6727,2,2015,2239,
STATSNZ:AGR_AGR_003(1.0),6738,18,2015,14295,
STATSNZ:AGR_AGR_003(1.0),7810,15,2015,8342,
STATSNZ:AGR_AGR_003(1.0),7071,4,2016,1084,
STATSNZ:AGR_AGR_003(1.0),7193,18,2016,0,
STATSNZ:AGR_AGR_003(1.0),7185,8,2016,8164,
STATSNZ:AGR_AGR_003(1.0),6720,12,2016,,c
STATSNZ:AGR_AGR_003(1.0),6722,2,2016,4326,
STATSNZ:AGR_AGR_003(1.0),6724,9,2016,202117,
STATSNZ:AGR_AGR_003(1.0),6727,10,2016,46116,
STATSNZ:AGR_AGR_003(1.0),6738,16,2016,327469,
STATSNZ:AGR_AGR_003(1.0),7696,9,2016,6464,
STATSNZ:AGR_AGR_003(1.0),7810,13,2016,315,
STATSNZ:AGR_AGR_003(1.0),7057,3,2017,15538,
STATSNZ:AGR_AGR_003(1.0),7059,19,2017,80307,
STATSNZ:AGR_AGR_003(1.0),7065,10,2017,172199,
STATSNZ:AGR_AGR_003(1.0),7071,14,2017,209,
STATSNZ:AGR_AGR_003(1.0),7185,1,2017,3680,
STATSNZ:AGR_AGR_003(1.0),7185,18,2017,0,
STATSNZ:AGR_AGR_003(1.0),7699,14,2017,28340,
STATSNZ:AGR_AGR_003(1.0),7685,5,2017,1647,
STATSNZ:AGR_AGR_003(1.0),7686,4,2017,7018,
STATSNZ:AGR_AGR_003(1.0),7687,12,2017,0,
STATSNZ:AGR_AGR_003(1.0),7696,2,2017,3742,
STATSNZ:AGR_AGR_003(1.0),7810,6,2017,1908,
STATSNZ:AGR_AGR_003(1.0),7056,5,2018,78216,
STATSNZ:AGR_AGR_003(1.0),7067,8,2018,57512,
STATSNZ:AGR_AGR_003(1.0),7071,15,2018,,s
STATSNZ:AGR_AGR_003(1.0),7193,12,2018,,s
STATSNZ:AGR_AGR_003(1.0),7185,2,2018,992,
STATSNZ:AGR_AGR_003(1.0),7190,16,2018,219989,
STATSNZ:AGR_AGR_003(1.0),7190,20,2018,4455952,
STATSNZ:AGR_AGR_003(1.0),6720,6,2018,25511,
STATSNZ:AGR_AGR_003(1.0),6724,3,2018,,s
STATSNZ:AGR_AGR_003(1.0),6738,19,2018,1432436,
STATSNZ:AGR_AGR_003(1.0),7686,14,2018,4734,
STATSNZ:AGR_AGR_003(1.0),6953,10,2018,72138,
STATSNZ:AGR_AGR_003(1.0),6953,17,2018,,s
STATSNZ:AGR_AGR_003(1.0),7810,7,2018,834,
STATSNZ:AGR_AGR_003(1.0),7059,11,2019,3552,
STATSNZ:AGR_AGR_003(1.0),7071,15,2019,,s
STATSNZ:AGR_AGR_003(1.0),7185,2,2019,1346,
STATSNZ:AGR_AGR_003(1.0),7187,9,2019,62900,
STATSNZ:AGR_AGR_003(1.0),7190,16,2019,270146,
STATSNZ:AGR_AGR_003(1.0),6720,6,2019,31009,
STATSNZ:AGR_AGR_003(1.0),6722,13,2019,11460,
STATSNZ:AGR_AGR_003(1.0),6738,19,2019,1315754,
STATSNZ:AGR_AGR_003(1.0),6701,17,2019,115007,
STATSNZ:AGR_AGR_003(1.0),7696,3,2019,24301,
STATSNZ:AGR_AGR_003(1.0),7810,7,2019,1046,
STATSNZ:AGR_AGR_003(1.0),7077,8,2020,571743,
STATSNZ:AGR_AGR_003(1.0),7057,15,2020,28326,
STATSNZ:AGR_AGR_003(1.0),7059,5,2020,20597,
STATSNZ:AGR_AGR_003(1.0),7065,12,2020,,s
STATSNZ:AGR_AGR_003(1.0),7067,2,2020,,s
STATSNZ:AGR_AGR_003(1.0),7071,9,2020,2541,
STATSNZ:AGR_AGR_003(1.0),7188,2,2020,7142,
STATSNZ:AGR_AGR_003(1.0),6731,9,2020,1443407,
STATSNZ:AGR_AGR_003(1.0),6721,16,2020,3340315,
STATSNZ:AGR_AGR_003(1.0),6721,20,2020,16569832,
STATSNZ:AGR_AGR_003(1.0),6723,6,2020,176760,
STATSNZ:AGR_AGR_003(1.0),6727,13,2020,23097,
STATSNZ:AGR_AGR_003(1.0),6703,3,2020,1314325,
STATSNZ:AGR_AGR_003(1.0),6702,19,2020,11321269,
STATSNZ:AGR_AGR_003(1.0),7685,17,2020,,s
STATSNZ:AGR_AGR_003(1.0),7687,7,2020,,s
STATSNZ:AGR_AGR_003(1.0),6953,11,2020,,s
STATSNZ:AGR_AGR_003(1.0),7810,1,2020,1450,
STATSNZ:AGR_AGR_003(1.0),7068,10,2021,44503,
STATSNZ:AGR_AGR_003(1.0),7074,14,2021,7389,
STATSNZ:AGR_AGR_003(1.0),7184,4,2021,,s
STATSNZ:AGR_AGR_003(1.0),7188,18,2021,0,
STATSNZ:AGR_AGR_003(1.0),6731,8,2021,4709345,
STATSNZ:AGR_AGR_003(1.0),6723,5,2021,148312,
STATSNZ:AGR_AGR_003(1.0),6727,12,2021,,s
STATSNZ:AGR_AGR_003(1.0),6955,9,2021,21016,
STATSNZ:AGR_AGR_003(1.0),7056,16,2022,91988,
STATSNZ:AGR_AGR_003(1.0),7059,5,2022,19999,
STATSNZ:AGR_AGR_003(1.0),7071,9,2022,7476,
STATSNZ:AGR_AGR_003(1.0),7073,16,2022,12759,
STATSNZ:AGR_AGR_003(1.0),7073,20,2022,231700,
STATSNZ:AGR_AGR_003(1.0),7185,13,2022,245,
STATSNZ:AGR_AGR_003(1.0),7187,3,2022,1342487,
STATSNZ:AGR_AGR_003(1.0),6720,10,2022,125510,
STATSNZ:AGR_AGR_003(1.0),6720,17,2022,32113,
STATSNZ:AGR_AGR_003(1.0),6722,7,2022,8779,
STATSNZ:AGR_AGR_003(1.0),6738,4,2022,16451,
STATSNZ:AGR_AGR_003(1.0),6701,11,2022,9079,
STATSNZ:AGR_AGR_003(1.0),7696,14,2022,9614,
STATSNZ:AGR_AGR_003(1.0),6949,4,2022,55,
STATSNZ:AGR_AGR_003(1.0),7810,1,2022,1202,
STATSNZ:AGR_AGR_003(1.0),7810,18,2022,,s
STATSNZ:AGR_AGR_003(1.0),7057,9,2023,4720,
STATSNZ:AGR_AGR_003(1.0),7059,16,2023,23241,
STATSNZ:AGR_AGR_003(1.0),7059,20,2023,313422,
STATSNZ:AGR_AGR_003(1.0),7067,13,2023,4497,
STATSNZ:AGR_AGR_003(1.0),7071,3,2023,,s
STATSNZ:AGR_AGR_003(1.0),7193,17,2023,654208,
STATSNZ:AGR_AGR_003(1.0),6721,19,2023,7647529,
STATSNZ:AGR_AGR_003(1.0),6723,10,2023,1030561,
STATSNZ:AGR_AGR_003(1.0),6723,17,2023,233337,
STATSNZ:AGR_AGR_003(1.0),6703,14,2023,,s
STATSNZ:AGR_AGR_003(1.0),6702,4,2023,182006,
STATSNZ:AGR_AGR_003(1.0),7687,1,2023,,s
STATSNZ:AGR_AGR_003(1.0),7687,18,2023,0,
STATSNZ:AGR_AGR_003(1.0),7696,8,2023,16613,
STATSNZ:AGR_AGR_003(1.0),7057,3,2024,17642,
STATSNZ:AGR_AGR_003(1.0),7059,19,2024,99652,
STATSNZ:AGR_AGR_003(1.0),7065,10,2024,183392,
STATSNZ:AGR_AGR_003(1.0),7071,14,2024,,s
STATSNZ:AGR_AGR_003(1.0),7185,1,2024,2607,
STATSNZ:AGR_AGR_003(1.0),7185,18,2024,0,
STATSNZ:AGR_AGR_003(1.0),6703,8,2024,4028529,
STATSNZ:AGR_AGR_003(1.0),6702,15,2024,2939657,
STATSNZ:AGR_AGR_003(1.0),7699,14,2024,11387,
STATSNZ:AGR_AGR_003(1.0),7685,5,2024,1990,
STATSNZ:AGR_AGR_003(1.0),7687,12,2024,124,
STATSNZ:AGR_AGR_003(1.0),7696,2,2024,2570,
STATSNZ:AGR_AGR_003(1.0),7810,6,2024,,s
STATSNZ:AGR_AGR_003(1.0),6721,15,1994,6698770,
STATSNZ:AGR_AGR_003(1.0),7686,15,1994,51244,
STATSNZ:AGR_AGR_003(1.0),7184,4,1994,51184,
STATSNZ:AGR_AGR_003(1.0),7188,1,1994,13075,
STATSNZ:AGR_AGR_003(1.0),7810,17,1994,4252,
STATSNZ:AGR_AGR_003(1.0),6954,12,1994,219,
STATSNZ:AGR_AGR_003(1.0),7188,18,1994,2,
STATSNZ:AGR_AGR_003(1.0),6703,3,2002,2171607,
STATSNZ:AGR_AGR_003(1.0),6723,6,2002,236370,
STATSNZ:AGR_AGR_003(1.0),6720,10,2002,214316,
STATSNZ:AGR_AGR_003(1.0),7193,6,2002,88982,
STATSNZ:AGR_AGR_003(1.0),7066,3,2002,68115,
STATSNZ:AGR_AGR_003(1.0),6720,17,2002,60422,
STATSNZ:AGR_AGR_003(1.0),7685,10,2002,52582,
STATSNZ:AGR_AGR_003(1.0),7686,8,2002,30088,
STATSNZ:AGR_AGR_003(1.0),7685,17,2002,25616,
STATSNZ:AGR_AGR_003(1.0),7057,15,2002,19210,
STATSNZ:AGR_AGR_003(1.0),7696,14,2002,14320,
STATSNZ:AGR_AGR_003(1.0),7071,9,2002,5552,
STATSNZ:AGR_AGR_003(1.0),6953,11,2002,591,
STATSNZ:AGR_AGR_003(1.0),6702,19,2003,17733979,
STATSNZ:AGR_AGR_003(1.0),6722,7,2003,4346,
STATSNZ:AGR_AGR_003(1.0),6731,1,2003,530059,
STATSNZ:AGR_AGR_003(1.0),6949,4,2003,1280,
STATSNZ:AGR_AGR_003(1.0),7056,16,2003,93155,
STATSNZ:AGR_AGR_003(1.0),7056,20,2003,1135527,
STATSNZ:AGR_AGR_003(1.0),7059,5,2003,28682,
STATSNZ:AGR_AGR_003(1.0),7068,19,2003,22054,
STATSNZ:AGR_AGR_003(1.0),7073,20,2003,410448,
STATSNZ:AGR_AGR_003(1.0),7190,19,2003,710041,
STATSNZ:AGR_AGR_003(1.0),7688,15,2003,79631,
STATSNZ:AGR_AGR_003(1.0),7810,1,2003,4264,
STATSNZ:AGR_AGR_003(1.0),7059,20,2004,350439,
STATSNZ:AGR_AGR_003(1.0),7067,13,2004,6808,
STATSNZ:AGR_AGR_003(1.0),7072,2,2004,5848,
STATSNZ:AGR_AGR_003(1.0),7184,16,2004,29077,
STATSNZ:AGR_AGR_003(1.0),7188,13,2004,1024,
STATSNZ:AGR_AGR_003(1.0),6721,19,2004,14313144,
STATSNZ:AGR_AGR_003(1.0),6724,20,2004,5364817,
STATSNZ:AGR_AGR_003(1.0),6702,4,2004,320891,
STATSNZ:AGR_AGR_003(1.0),7687,1,2004,7717,
STATSNZ:AGR_AGR_003(1.0),6954,7,2004,20126,
STATSNZ:AGR_AGR_003(1.0),6955,4,2004,17993,
STATSNZ:AGR_AGR_003(1.0),7056,17,2005,59395,
STATSNZ:AGR_AGR_003(1.0),7065,5,2005,14171,
STATSNZ:AGR_AGR_003(1.0),7068,11,2005,748,
STATSNZ:AGR_AGR_003(1.0),7074,8,2005,165919,
STATSNZ:AGR_AGR_003(1.0),7193,20,2005,5087176,
STATSNZ:AGR_AGR_003(1.0),7187,13,2005,21347,
STATSNZ:AGR_AGR_003(1.0),6731,2,2005,318201,
STATSNZ:AGR_AGR_003(1.0),6723,16,2005,376913,
STATSNZ:AGR_AGR_003(1.0),6723,20,2005,3130399,
STATSNZ:AGR_AGR_003(1.0),6703,13,2005,428295,
STATSNZ:AGR_AGR_003(1.0),7685,19,2005,80826,
STATSNZ:AGR_AGR_003(1.0),7688,16,2005,41689,
STATSNZ:AGR_AGR_003(1.0),7688,20,2005,380418,
STATSNZ:AGR_AGR_003(1.0),7077,2,2006,147748,
STATSNZ:AGR_AGR_003(1.0),7056,19,2006,343269,
STATSNZ:AGR_AGR_003(1.0),7059,16,2006,18926,
STATSNZ:AGR_AGR_003(1.0),7068,4,2006,3214,
STATSNZ:AGR_AGR_003(1.0),7073,19,2006,83567,
STATSNZ:AGR_AGR_003(1.0),7185,7,2006,4486,
STATSNZ:AGR_AGR_003(1.0),7188,13,2006,1557,
STATSNZ:AGR_AGR_003(1.0),7190,4,2006,194045,
STATSNZ:AGR_AGR_003(1.0),6722,1,2006,2603,
STATSNZ:AGR_AGR_003(1.0),6738,15,2006,796104,
STATSNZ:AGR_AGR_003(1.0),6702,4,2006,300083,
STATSNZ:AGR_AGR_003(1.0),7688,9,2006,5170,
STATSNZ:AGR_AGR_003(1.0),6949,15,2006,20199,
STATSNZ:AGR_AGR_003(1.0),7059,19,2007,95897,
STATSNZ:AGR_AGR_003(1.0),7066,20,2007,483442,
STATSNZ:AGR_AGR_003(1.0),7072,13,2007,2587,
STATSNZ:AGR_AGR_003(1.0),7184,19,2007,253339,
STATSNZ:AGR_AGR_003(1.0),7185,1,2007,3154,
STATSNZ:AGR_AGR_003(1.0),7188,7,2007,32528,
STATSNZ:AGR_AGR_003(1.0),6721,4,2007,257886,
STATSNZ:AGR_AGR_003(1.0),6724,19,2007,2652246,
STATSNZ:AGR_AGR_003(1.0),7686,4,2007,12232,
STATSNZ:AGR_AGR_003(1.0),6954,1,2007,3959,
STATSNZ:AGR_AGR_003(1.0),6955,15,2007,441909,
STATSNZ:AGR_AGR_003(1.0),7810,6,2007,2960,
STATSNZ:AGR_AGR_003(1.0),7058,13,2008,2293,
STATSNZ:AGR_AGR_003(1.0),7065,2,2008,13619,
STATSNZ:AGR_AGR_003(1.0),7071,20,2008,132057,
STATSNZ:AGR_AGR_003(1.0),7193,13,2008,33544,
STATSNZ:AGR_AGR_003(1.0),7187,19,2008,1384290,
STATSNZ:AGR_AGR_003(1.0),6731,20,2008,34087864,
STATSNZ:AGR_AGR_003(1.0),6720,7,2008,6587,
STATSNZ:AGR_AGR_003(1.0),6723,13,2008,13231,
STATSNZ:AGR_AGR_003(1.0),6724,4,2008,44894,
STATSNZ:AGR_AGR_003(1.0),6701,1,2008,14334,
STATSNZ:AGR_AGR_003(1.0),7696,4,2008,21654,
STATSNZ:AGR_AGR_003(1.0),6953,1,2008,3907,
STATSNZ:AGR_AGR_003(1.0),7056,7,2009,24173,
STATSNZ:AGR_AGR_003(1.0),7068,1,2009,4822,
STATSNZ:AGR_AGR_003(1.0),7068,18,2009,108,
STATSNZ:AGR_AGR_003(1.0),7074,15,2009,148491,
STATSNZ:AGR_AGR_003(1.0),6731,9,2009,1659327,
STATSNZ:AGR_AGR_003(1.0),6722,15,2009,48452,
STATSNZ:AGR_AGR_003(1.0),7688,6,2009,15398,
STATSNZ:AGR_AGR_003(1.0),6951,3,2009,1010,
STATSNZ:AGR_AGR_003(1.0),7058,11,2010,1495,
STATSNZ:AGR_AGR_003(1.0),7065,17,2010,7701,
STATSNZ:AGR_AGR_003(1.0),7072,5,2010,15025,
STATSNZ:AGR_AGR_003(1.0),7193,11,2010,71088,
STATSNZ:AGR_AGR_003(1.0),7187,8,2010,384202,
STATSNZ:AGR_AGR_003(1.0),7188,20,2010,339286,
STATSNZ:AGR_AGR_003(1.0),6720,5,2010,16123,
STATSNZ:AGR_AGR_003(1.0),6721,13,2010,334072,
STATSNZ:AGR_AGR_003(1.0),6724,2,2010,33653,
STATSNZ:AGR_AGR_003(1.0),6701,16,2010,81015,
STATSNZ:AGR_AGR_003(1.0),6701,20,2010,836409,
STATSNZ:AGR_AGR_003(1.0),6954,19,2010,194810,
STATSNZ:AGR_AGR_003(1.0),6953,16,2010,10092,
STATSNZ:AGR_AGR_003(1.0),6953,20,2010,294679,
STATSNZ:AGR_AGR_003(1.0),7057,20,2011,148302,
STATSNZ:AGR_AGR_003(1.0),7058,7,2011,4669,
STATSNZ:AGR_AGR_003(1.0),7193,7,2011,625315,
STATSNZ:AGR_AGR_003(1.0),7187,4,2011,253864,
STATSNZ:AGR_AGR_003(1.0),6731,19,2011,15671703,
STATSNZ:AGR_AGR_003(1.0),6703,4,2011,248106,
STATSNZ:AGR_AGR_003(1.0),6701,12,2011,208,
STATSNZ:AGR_AGR_003(1.0),7696,15,2011,114981,
STATSNZ:AGR_AGR_003(1.0),7077,7,2012,103546,
STATSNZ:AGR_AGR_003(1.0),7067,1,2012,35950,
STATSNZ:AGR_AGR_003(1.0),7067,18,2012,1400,
STATSNZ:AGR_AGR_003(1.0),7073,15,2012,26451,
STATSNZ:AGR_AGR_003(1.0),7184,4,2012,50127,
STATSNZ:AGR_AGR_003(1.0),7188,18,2012,,c
STATSNZ:AGR_AGR_003(1.0),7190,9,2012,66278,
STATSNZ:AGR_AGR_003(1.0),6722,6,2012,51767,
STATSNZ:AGR_AGR_003(1.0),6727,12,2012,,c
STATSNZ:AGR_AGR_003(1.0),6702,9,2012,1229967,
STATSNZ:AGR_AGR_003(1.0),7699,10,2012,320002,
STATSNZ:AGR_AGR_003(1.0),7687,6,2012,30673,
STATSNZ:AGR_AGR_003(1.0),6949,3,2012,3619,
STATSNZ:AGR_AGR_003(1.0),6955,9,2012,38331,
STATSNZ:AGR_AGR_003(1.0),7810,10,2012,37733,
STATSNZ:AGR_AGR_003(1.0),7810,17,2012,3468,
STATSNZ:AGR_AGR_003(1.0),7057,13,2013,3000,
STATSNZ:AGR_AGR_003(1.0),7058,4,2013,4181,
STATSNZ:AGR_AGR_003(1.0),7065,19,2013,43153,
STATSNZ:AGR_AGR_003(1.0),7066,18,2013,622,
STATSNZ:AGR_AGR_003(1.0),7071,7,2013,2742,
STATSNZ:AGR_AGR_003(1.0),7193,4,2013,314679,
STATSNZ:AGR_AGR_003(1.0),7187,1,2013,299465,
STATSNZ:AGR_AGR_003(1.0),7187,18,2013,0,
STATSNZ:AGR_AGR_003(1.0),6720,15,2013,48980,
STATSNZ:AGR_AGR_003(1.0),6723,4,2013,32706,
STATSNZ:AGR_AGR_003(1.0),6703,18,2013,40950,
STATSNZ:AGR_AGR_003(1.0),6701,9,2013,84513,
STATSNZ:AGR_AGR_003(1.0),7696,12,2013,0,
STATSNZ:AGR_AGR_003(1.0),6953,9,2013,,c
STATSNZ:AGR_AGR_003(1.0),6955,10,2013,243037,
STATSNZ:AGR_AGR_003(1.0),7057,19,2014,56086,
STATSNZ:AGR_AGR_003(1.0),7065,7,2014,15165,
STATSNZ:AGR_AGR_003(1.0),7068,13,2014,1539,
STATSNZ:AGR_AGR_003(1.0),7193,1,2014,352834,
STATSNZ:AGR_AGR_003(1.0),7193,18,2014,0,
STATSNZ:AGR_AGR_003(1.0),7187,15,2014,1028254,
STATSNZ:AGR_AGR_003(1.0),6731,4,2014,250299,
STATSNZ:AGR_AGR_003(1.0),6723,18,2014,4100,
STATSNZ:AGR_AGR_003(1.0),6724,9,2014,224680,
STATSNZ:AGR_AGR_003(1.0),6703,15,2014,3893876,
STATSNZ:AGR_AGR_003(1.0),7685,12,2014,0,
STATSNZ:AGR_AGR_003(1.0),6953,6,2014,6095,
STATSNZ:AGR_AGR_003(1.0),7077,1,2015,354569,
STATSNZ:AGR_AGR_003(1.0),7077,18,2015,10462,
STATSNZ:AGR_AGR_003(1.0),7059,15,2015,41606,
STATSNZ:AGR_AGR_003(1.0),7064,6,2015,45217,
STATSNZ:AGR_AGR_003(1.0),7067,12,2015,117,
STATSNZ:AGR_AGR_003(1.0),7073,9,2015,9049,
STATSNZ:AGR_AGR_003(1.0),7184,15,2015,209687,
STATSNZ:AGR_AGR_003(1.0),7190,3,2015,1214803,
STATSNZ:AGR_AGR_003(1.0),6721,9,2015,911457,
STATSNZ:AGR_AGR_003(1.0),6727,6,2015,5497,
STATSNZ:AGR_AGR_003(1.0),7699,11,2015,12732,
STATSNZ:AGR_AGR_003(1.0),7687,10,2015,132068,
STATSNZ:AGR_AGR_003(1.0),7687,17,2015,98205,
STATSNZ:AGR_AGR_003(1.0),6949,14,2015,,s
STATSNZ:AGR_AGR_003(1.0),7077,16,2016,256178,
STATSNZ:AGR_AGR_003(1.0),7077,20,2016,3533054,
STATSNZ:AGR_AGR_003(1.0),7059,13,2016,3195,
STATSNZ:AGR_AGR_003(1.0),7067,19,2016,118579,
STATSNZ:AGR_AGR_003(1.0),7073,7,2016,5741,
STATSNZ:AGR_AGR_003(1.0),7184,13,2016,,c
STATSNZ:AGR_AGR_003(1.0),7190,1,2016,273963,
STATSNZ:AGR_AGR_003(1.0),7190,18,2016,0,
STATSNZ:AGR_AGR_003(1.0),6721,7,2016,296981,
STATSNZ:AGR_AGR_003(1.0),6727,4,2016,1157,
STATSNZ:AGR_AGR_003(1.0),6702,1,2016,282575,
STATSNZ:AGR_AGR_003(1.0),6702,18,2016,30956,
STATSNZ:AGR_AGR_003(1.0),7699,9,2016,17772,
STATSNZ:AGR_AGR_003(1.0),7687,15,2016,108115,
STATSNZ:AGR_AGR_003(1.0),6949,12,2016,,c
STATSNZ:AGR_AGR_003(1.0),6955,18,2016,0,
STATSNZ:AGR_AGR_003(1.0),7077,10,2017,2576824,
STATSNZ:AGR_AGR_003(1.0),7064,5,2017,31466,
STATSNZ:AGR_AGR_003(1.0),7068,2,2017,1723,
STATSNZ:AGR_AGR_003(1.0),7073,8,2017,46254,
STATSNZ:AGR_AGR_003(1.0),7190,2,2017,88319,
STATSNZ:AGR_AGR_003(1.0),6722,16,2017,50750,
STATSNZ:AGR_AGR_003(1.0),6722,20,2017,371132,
STATSNZ:AGR_AGR_003(1.0),6727,5,2017,1704,
STATSNZ:AGR_AGR_003(1.0),6738,13,2017,58609,
STATSNZ:AGR_AGR_003(1.0),7699,19,2017,591608,
STATSNZ:AGR_AGR_003(1.0),7688,7,2017,621,
STATSNZ:AGR_AGR_003(1.0),6949,13,2017,145,
STATSNZ:AGR_AGR_003(1.0),7056,9,2018,32551,
STATSNZ:AGR_AGR_003(1.0),7057,10,2018,101654,
STATSNZ:AGR_AGR_003(1.0),7065,14,2018,835,
STATSNZ:AGR_AGR_003(1.0),7068,3,2018,16062,
STATSNZ:AGR_AGR_003(1.0),7074,17,2018,47853,
STATSNZ:AGR_AGR_003(1.0),7186,14,2018,916,
STATSNZ:AGR_AGR_003(1.0),6731,11,2018,246328,
STATSNZ:AGR_AGR_003(1.0),6722,10,2018,156916,
STATSNZ:AGR_AGR_003(1.0),6722,17,2018,,s
STATSNZ:AGR_AGR_003(1.0),6738,14,2018,,s
STATSNZ:AGR_AGR_003(1.0),6703,5,2018,1306440,
STATSNZ:AGR_AGR_003(1.0),7685,2,2018,2083,
STATSNZ:AGR_AGR_003(1.0),7688,8,2018,9128,
STATSNZ:AGR_AGR_003(1.0),6951,5,2018,,s
STATSNZ:AGR_AGR_003(1.0),7077,19,2019,1182710,
STATSNZ:AGR_AGR_003(1.0),7058,16,2019,8295,
STATSNZ:AGR_AGR_003(1.0),7059,7,2019,9242,
STATSNZ:AGR_AGR_003(1.0),7067,4,2019,12510,
STATSNZ:AGR_AGR_003(1.0),7072,19,2019,58462,
STATSNZ:AGR_AGR_003(1.0),7073,18,2019,,s
STATSNZ:AGR_AGR_003(1.0),7184,7,2019,77836,
STATSNZ:AGR_AGR_003(1.0),7190,12,2019,,s
STATSNZ:AGR_AGR_003(1.0),6721,1,2019,141615,
STATSNZ:AGR_AGR_003(1.0),6721,18,2019,,s
STATSNZ:AGR_AGR_003(1.0),6727,15,2019,68736,
STATSNZ:AGR_AGR_003(1.0),6702,12,2019,7654,
STATSNZ:AGR_AGR_003(1.0),7687,9,2019,,s
STATSNZ:AGR_AGR_003(1.0),6954,15,2019,161553,
STATSNZ:AGR_AGR_003(1.0),6955,12,2019,9,
STATSNZ:AGR_AGR_003(1.0),7810,3,2019,11295,
STATSNZ:AGR_AGR_003(1.0),7056,3,2020,72694,
STATSNZ:AGR_AGR_003(1.0),7059,9,2020,11779,
STATSNZ:AGR_AGR_003(1.0),7064,10,2020,336754,
STATSNZ:AGR_AGR_003(1.0),7068,14,2020,937,
STATSNZ:AGR_AGR_003(1.0),7073,3,2020,42987,
STATSNZ:AGR_AGR_003(1.0),7074,11,2020,8367,
STATSNZ:AGR_AGR_003(1.0),7185,10,2020,43160,
STATSNZ:AGR_AGR_003(1.0),7185,17,2020,,s
STATSNZ:AGR_AGR_003(1.0),7190,14,2020,116201,
STATSNZ:AGR_AGR_003(1.0),6731,5,2020,1365329,
STATSNZ:AGR_AGR_003(1.0),6722,11,2020,,s
STATSNZ:AGR_AGR_003(1.0),6738,8,2020,406711,
STATSNZ:AGR_AGR_003(1.0),6702,14,2020,,s
STATSNZ:AGR_AGR_003(1.0),7688,2,2020,,s
STATSNZ:AGR_AGR_003(1.0),6951,16,2020,153,
STATSNZ:AGR_AGR_003(1.0),7810,5,2020,603,
STATSNZ:AGR_AGR_003(1.0),7056,2,2021,,s
STATSNZ:AGR_AGR_003(1.0),7064,16,2021,48913,
STATSNZ:AGR_AGR_003(1.0),7064,20,2021,517304,
STATSNZ:AGR_AGR_003(1.0),7067,5,2021,27388,
STATSNZ:AGR_AGR_003(1.0),7074,19,2021,340716,
STATSNZ:AGR_AGR_003(1.0),7185,20,2021,84603,
STATSNZ:AGR_AGR_003(1.0),7186,7,2021,,s
STATSNZ:AGR_AGR_003(1.0),7190,13,2021,,s
STATSNZ:AGR_AGR_003(1.0),6723,1,2021,19924,
STATSNZ:AGR_AGR_003(1.0),6738,7,2021,32787,
STATSNZ:AGR_AGR_003(1.0),7699,4,2021,,s
